participant_id,domain,PC1,PC2,PC3
12,economics,0.49736385159467233,0.06035386750512363,-0.06549892070926809
13,economics,0.1475966179272417,0.008786509189728285,-0.0674198082657247
17,economics,-0.1703735944976953,-0.038092907460631084,-0.06916606968068531
21,economics,0.17474611425989592,-0.18540234452793886,0.20214410818418324
25,economics,0.1475966179272417,0.008786509189728307,-0.06741980826572473
35,economics,-0.5519378494076198,-0.09434820744106232,-0.07126158337863799
44,economics,-0.24499175780373658,0.2399165735450523,0.13862208211585775
