participant_id,domain,PC1,PC2,PC3
2,art_history,0.389773249643419,-0.36929576870198844,-0.20707090724003033
13,art_history,0.2773755109819896,0.24255667729943764,-0.1468352644206084
15,art_history,-0.6435358728905901,0.042788957483091486,-0.09545354419572812
19,art_history,0.15117322153791352,-0.19636009475979926,0.08130953465264154
21,art_history,-0.64353587289059,0.04278895748309145,-0.09545354419572816
26,art_history,0.9021671767852661,0.24721661576417084,0.020545848892840356
28,art_history,-0.007893463865756902,-0.0810696454650065,0.27356316258108954
37,art_history,-0.3700353463327632,0.1853174504197865,0.06576170666402177
50,art_history,-0.05548860296888829,-0.11394314952278334,0.10363300726150201
