participant_id,domain,PC1,PC2,PC3
12,economics,0.3984366464071544,-0.30687757856976633,0.026023241705452768
13,economics,-0.03310409548423828,-0.271636439595422,0.0204869783792256
17,economics,-0.27944071751930927,-0.07161812536151299,-0.030666982751294508
21,economics,0.5021307633584768,0.3442935826810953,-0.14862333467859068
25,economics,-0.03310409548423818,-0.2716364395954219,0.020486978379225602
35,economics,-0.5750446639613946,0.16840385171917766,-0.0920517361079185
44,economics,0.02012616268354884,0.4090711487218501,0.20434485507389993
