participant_id,domain,PC1,PC2,PC3
2,art_history,0.5106416182530911,-0.17329816060030914,-0.30476340332912405
13,art_history,0.1257294075802876,0.25633706853857147,-0.06417836647571469
15,art_history,-0.5668466081704073,-0.3840529974419913,-0.09357268225790953
19,art_history,0.2599930898111115,-0.22933870421014868,0.017780814820548618
21,art_history,-0.7539883123576654,0.59795684955849,-0.06838056150598529
26,art_history,0.6864584190072854,0.5284773892780674,0.10881122670747023
28,art_history,0.09289407084979168,-0.2666990666167083,0.23281029358699717
37,art_history,-0.3993771294999071,-0.0578927069274861,0.11147371941892638
50,art_history,0.04449544452641183,-0.27148967157848514,0.060018959034791555
